gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_new_customer,is_long_term,tenure_bins,avg_monthly_spend,charge_per_tenure,price_increase,high_monthly_charge,total_services,has_internet,has_phone,has_tech_support,has_online_security,is_month_to_month,has_auto_payment,is_paperless,is_senior,has_family,is_single_no_deps,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_12-24,tenure_group_24-48,tenure_group_48+
0,1,0,0,0.5549717837226001,1,0,1.0133075601823696,0.9461016348214234,1,0,1,5,1.1492450877494846,-0.4292740242459173,1,1,3,1,1,0,0,0,1,0,1,0,1,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,1,-0.4806479429669752,-0.964860118009402,0,1,0,0,-0.9181278464566285,1.260749091008257,1,0,1,1,1,0,0,1,0,1,0,0,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,0,-1.2367242199587352,1,1,0.5114448661322006,-0.9199476968944916,0,1,0,0,0.19161793274003397,2.4015665325103353,1,1,2,1,1,1,1,1,0,1,0,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,0,-0.8295205827584317,1,1,-0.44907379996381874,-0.7357317692271953,0,1,0,1,-0.3893759943541232,-0.20962803402012672,1,0,1,1,1,0,0,1,0,1,0,1,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,1,1,0,1.4508197855632678,1,1,0.8255244991635975,1.6976126183885958,1,0,1,7,0.975061293858648,-0.5127480400312417,1,1,2,1,1,0,0,1,1,1,1,1,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0,0,1,1,1.4915401492832983,1,1,1.0116457631822036,1.9376602444065,0,0,1,7,1.1877728374845424,-0.5057025721818953,0,1,3,1,1,1,0,0,1,1,0,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,1,0,1,0.9621754209229036,1,0,0.9983513871808745,1.3167394047490868,0,0,1,6,1.0911706780163686,-0.47094399792613245,1,1,3,1,1,0,1,0,1,0,1,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,1,0,0,-1.1552834925186746,1,1,0.5147684601325326,-0.8717925813277682,0,1,0,0,0.057205698383502625,1.1785796605483085,1,1,1,1,1,0,1,1,0,1,1,0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,0,1.2879383306831464,1,1,0.37683930911874425,1.1201924145065276,0,0,1,7,0.49528442739054573,-0.5273988296700678,1,1,4,1,1,1,0,0,1,1,0,1,0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,0,1.0843365120829946,1,1,1.5085230662318745,1.8389896846584681,1,0,1,6,1.5853681511559596,-0.45114589219046425,1,1,5,1,1,0,1,0,0,1,0,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,1.2064976032430856,1,0,1.6879971422498155,2.152670739793057,0,0,1,6,1.7870916217478647,-0.4513415336915594,1,1,6,1,1,1,1,0,1,0,0,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,1,1,1.247217966963116,1,0,-1.3331498040521963,-0.3111373283530338,0,0,1,6,-1.1246551606259483,-0.6174733011004171,1,0,0,0,1,0,0,0,1,0,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.8400143297628127,0,1,-0.3709693409560109,0.2644740255627167,0,0,1,5,-0.18550425494047368,-0.5478276755494762,1,0,5,1,0,1,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,-1.1145631287986442,1,0,-1.505976692069473,-0.967816043564116,0,1,0,0,-1.4601917842813241,-0.289960044299844,1,0,0,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,1,1,0,0.6771328748826912,1,1,0.7789941831589463,0.8292984571183538,0,0,1,5,0.7913712091060724,-0.4593819444063335,1,1,3,1,1,0,1,1,0,1,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,1,1,1.2064976032430856,1,1,1.2093996062019723,1.9229467940707217,0,0,1,6,1.5167928907030048,-0.47754839523360276,0,1,3,1,1,0,1,0,1,1,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,1,0,0.9214550572028734,1,0,-0.26461433294537917,0.36720346816199834,0,0,1,6,-0.11179654570946049,-0.5453404502642359,1,0,3,1,1,1,1,0,0,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,1,0,1.5729808767233588,1,1,1.1512367111961581,2.1567296226443067,0,0,1,7,1.3267317955025657,-0.5033457745640518,0,1,5,1,1,1,1,0,0,1,1,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,1,1,1.6137012404433893,1,1,-1.4843733310673135,-0.42066098789897166,0,0,1,7,-1.3350627733233134,-0.6300640026467326,1,0,0,0,1,0,0,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,0.14776814652229667,0,0,-0.1349941669324214,-0.019934542921830258,0,0,1,3,0.04586546712951273,-0.4735371911068129,1,0,5,1,0,1,1,0,1,0,0,1,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0,-0.30015585439803716,1,1,-1.4561227820644893,-0.7873281115591083,0,0,1,2,-1.3064005073396074,-0.5692479116950183,1,0,0,0,1,0,0,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,0,1.6137012404433893,1,1,1.6647319842474897,2.6639576241748797,0,0,1,7,1.7971907311614288,-0.48124807013166143,1,1,6,1,1,1,1,0,1,1,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,0,0,0.14776814652229667,1,1,-1.5126238800701375,-0.7058636856370241,0,0,1,3,-1.3283531253990364,-0.6019818005058654,1,0,0,0,1,0,0,0,1,1,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,-0.0651986929254444,-0.9780735464218926,0,1,0,0,-0.902321054906185,2.9385342059811626,1,0,2,1,1,0,0,1,0,1,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,0,1,0,1.6137012404433893,1,1,1.3539759452164248,2.3225041043135355,0,0,1,7,1.4504642412096334,-0.4959333362954178,1,1,4,1,1,0,1,0,0,1,0,1,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0,0,1,1,1.0843365120829946,1,0,-1.4926823160681442,-0.4815442306677105,0,0,1,6,-1.2815477866724312,-0.6237016961563564,1,0,0,0,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,1,1,0,-1.0331224013585834,1,1,0.8222009051632655,-0.7072313526847276,1,1,0,0,0.837107342864615,0.6210696294624939,1,1,2,1,1,0,0,1,0,1,1,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-1.2774445836787656,1,0,0.31036742911209936,-0.973088179441554,0,1,0,0,-0.7175451122992751,3.5863350647235483,1,1,4,1,1,1,0,0,1,0,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,1,1,-0.0965540357978854,1,1,1.42044782522307,0.424755779895201,0,0,1,3,1.4914847764916979,-0.26403938000246335,1,1,5,1,1,1,0,1,0,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,0,0,0,1.2879383306831464,1,0,-1.502653098069141,-0.4586468371916413,0,0,1,7,-1.3052558776066445,-0.6271486964144706,1,0,0,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0,1.247217966963116,1,0,0.1342169470944904,0.8080775587330182,0,0,1,6,0.1716635617256538,-0.5383792526671307,1,0,4,1,1,1,1,0,1,0,0,0,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1,0,1.6137012404433893,1,0,0.6543594081464871,1.597133208674246,0,0,1,7,0.7138916480779791,-0.5289948178726447,1,1,5,1,1,0,1,0,1,0,1,1,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,1,0,-0.9924020376385531,1,0,0.3402797751150897,-0.7265331053740922,1,1,0,0,0.3707615703117282,0.2938250953632798,1,1,1,1,1,0,1,1,0,0,0,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,1.2064976032430856,1,0,0.6560212051466532,1.2853712992356277,0,0,1,6,0.7666061974641345,-0.5078500788915905,1,1,5,1,1,1,0,0,1,0,0,0,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,1,1,1.4100994218432374,1,1,1.5434208032353631,2.31668048978783,0,0,1,7,1.692621880882058,-0.4741387198246401,1,1,5,1,1,1,0,0,1,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,0,0,0,-1.0738427650786138,1,0,-0.6651074099854147,-0.8862413219123783,1,1,0,0,-0.6633503984120398,0.07133976039697354,1,0,0,1,1,0,0,1,0,0,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,1.5322605130033284,1,1,0.5264010391336954,1.4031671385055788,0,0,1,7,0.5858357826219327,-0.5314757286209543,1,1,4,1,1,1,1,0,1,1,0,1,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
0,1,0,0,-0.5037576729981889,1,0,0.5297246331340278,-0.29362236648405604,0,0,0,2,0.5846074743907184,-0.2210305386814485,1,1,1,1,1,0,0,1,1,0,1,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0,0,0,-1.1145631287986442,1,0,0.36022133911708304,-0.8282037089687,0,1,0,0,0.26465621093863506,0.7830198441480903,1,1,0,1,1,0,0,1,0,0,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,-0.3408762181180675,0,0,-0.23802558094272108,-0.4023518967764886,0,0,0,2,-0.13999765275272133,-0.39746823401325587,1,0,5,1,0,0,1,0,0,0,0,1,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,1,0,-0.8702409464784621,1,1,-0.6883725679877406,-0.7923796559772391,1,1,0,1,-0.6109855347781811,-0.2407539318732469,1,0,0,1,1,0,0,1,0,1,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,0,1.6137012404433893,1,1,1.5234792392333694,2.507006800877931,0,0,1,7,1.6378161607106874,-0.48792319111518706,1,1,5,1,1,1,0,0,1,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.369379058123207,1,1,-0.21808401694072754,0.6754800325435655,0,0,1,7,-0.06910870771296038,-0.5620375458176088,1,0,3,1,1,1,1,0,1,1,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,0.5142514200025698,1,1,0.5396954151350245,0.5531841275037508,0,0,1,4,0.5829959873960701,-0.45974086446658324,1,1,5,1,1,1,1,0,0,1,0,1,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0,0,1,1,1.4915401492832983,1,0,-1.4976677070686424,-0.389491414698889,0,0,1,7,-1.276591617794669,-0.6293662000834128,0,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,1,1,0,-0.7073594915983407,1,1,0.6925807391503077,-0.4121461575697205,1,0,0,1,0.8210620867864704,-0.0482290453885997,1,1,1,1,1,0,0,1,1,1,1,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
0,0,0,0,-0.1779947632379461,1,1,-0.1732154979362424,-0.2793942173587529,0,0,1,3,-0.07249269135846066,-0.42619524676651915,1,0,2,1,1,0,0,1,1,1,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.5322605130033284,1,0,1.6879971422498155,2.579978455616695,1,0,1,7,1.8144817986001738,-0.47503639168203754,1,1,6,1,1,1,1,0,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,0,0.14776814652229667,1,1,0.358559542116917,0.17665656561259024,0,0,1,3,0.4397241613444805,-0.427520244193039,1,1,5,1,1,1,1,0,0,1,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0,-0.6666391278783103,1,1,0.7258166791536301,-0.4406245149662574,1,0,0,1,0.5351030400014993,-0.07756724148989463,1,1,1,1,1,0,0,1,0,1,1,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-0.5851984004382496,1,1,0.6792863631489789,-0.3202256964764832,1,0,0,1,0.7454293862451408,-0.147496154157228,1,1,1,1,1,0,0,1,0,1,0,0,1,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,1,0,0.06632741908223598,1,1,1.0930738161903437,0.40933643688964005,1,0,1,3,1.0678903927995032,-0.34174589465948607,1,1,2,1,1,0,0,1,0,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.3920903288424788,0,1,-0.6534748309842519,-0.10177397432473648,0,0,1,4,-0.37080976661296,-0.5413789479381131,0,0,3,1,0,0,0,0,1,1,0,1,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,0.6364125111626608,1,1,0.20567421810163386,0.595361214523254,0,0,1,5,0.49299260091467734,-0.4956176102849125,0,1,3,1,1,1,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,0.5956921474426305,1,1,1.4885815022298807,1.2550840918727733,1,0,1,5,1.5622779716023159,-0.3999572033893974,1,1,5,1,1,1,0,1,0,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.26992923768238775,1,1,0.8238627021634315,0.5270881578677298,1,0,1,4,0.9114673958738999,-0.40494947401908615,1,1,3,1,1,1,0,0,0,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,-0.8702409464784621,1,0,-1.4577845790646555,-0.9165285292752327,0,1,0,1,-1.377887455863497,-0.4619425731695041,1,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-1.0331224013585834,1,1,-1.4893587220678117,-0.9407053532152827,0,1,0,0,-1.3262428524357546,-0.37571244411124394,1,0,0,0,1,0,0,1,0,1,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-1.1960038562387048,1,0,-1.3348116010523623,-0.9676836886885318,0,1,0,0,-1.2232261764690704,0.043494970008552396,1,0,0,0,1,0,0,1,0,0,0,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,-0.9924020376385531,1,1,0.06442147308751339,-0.7503349238333202,0,1,0,0,0.1747210176343869,0.18808768872489617,1,0,3,1,1,0,1,1,0,1,0,0,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,0,0,1,-1.2774445836787656,1,1,-1.505976692069473,-0.9971988259438118,1,1,0,0,-1.6111738966769409,0.4533866638145754,1,0,0,0,1,0,0,1,0,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,1,-0.015113308357824713,1,0,0.9983513871808745,0.3758065350749723,0,0,1,3,1.1742156645434727,-0.33226079761273514,0,1,4,1,1,0,1,0,0,0,0,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,1,1,1.125056875803025,1,1,0.03617092408468901,0.7273190254807164,0,0,1,6,0.17684765211093062,-0.537862365285282,1,0,4,1,1,1,1,0,1,1,0,1,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,-0.9109613101984924,1,1,-1.4893587220678117,-0.9229477407410672,0,1,0,1,-1.3710246325727873,-0.45369088617828296,1,0,0,0,1,0,0,1,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,0,1.5729808767233588,1,1,-1.3331498040521963,-0.25129086544303797,0,0,1,7,-1.1524362781030748,-0.6223799785733767,1,0,0,0,1,0,0,0,1,1,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,1,-1.1552834925186746,1,0,-1.4760643460664828,-0.9720955178746724,1,1,0,0,-1.4298318432689203,-0.19498747002404285,1,0,0,0,1,0,0,1,0,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,1,0,0,-1.2774445836787656,1,1,0.14917312009598557,-0.9752279165968321,1,1,0,0,-0.7968516009402938,3.3082966430509315,1,0,0,1,1,0,0,1,0,1,1,0,1,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,1,0.43281069256250915,0,1,-0.44907379996381874,-0.056530666020865795,0,0,1,4,-0.3300061884246057,-0.5280863588938707,1,0,4,1,0,1,1,0,1,1,0,1,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,1.0843365120829946,1,1,1.15456030519649,1.6241556624393567,1,0,1,6,1.3199503185529073,-0.4714971581067074,1,1,3,1,1,0,0,0,1,1,0,1,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,-0.38159658183809786,1,0,-0.3493659799538514,-0.46685283947786266,0,0,0,2,-0.2646669078346254,-0.4024652819354133,1,0,2,1,1,1,0,1,0,0,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,1,0,1.6137012404433893,1,0,-1.5076384890696393,-0.34557165515086036,0,0,1,7,-1.2588138572566479,-0.6311634343381368,0,0,0,0,1,0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,0,-0.4223169455581282,1,1,-0.28289409994720643,-0.43568326627778003,0,0,0,2,-0.09183788995090487,-0.38122710128695586,1,0,2,1,1,1,1,0,1,1,0,1,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,0,-1.2774445836787656,0,1,-1.3165318340505352,-0.9946840833077116,0,1,0,0,-1.5179683327070839,0.7801534686669294,1,0,0,1,0,0,0,1,0,1,0,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,0,0,1.4915401492832983,1,0,-1.3564149620545218,-0.24998937583312658,0,0,1,7,-1.1288643028710157,-0.6224050024863075,0,0,0,0,1,0,0,0,1,0,0,0,1,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,0,0.7178532386027215,0,1,-0.9758634490164798,-0.23419502734674352,0,0,1,5,-0.8077368052635708,-0.5820493261742307,1,0,2,1,0,1,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,0,0,-1.2774445836787656,0,1,-1.3148700370503688,-0.9946620241617811,1,1,0,0,-1.5171507400406814,0.7830198441480903,1,0,0,1,0,0,0,1,0,1,1,0,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0,0,-1.2367242199587352,1,1,-0.6567984249845842,-0.96322774121053,1,1,0,0,-0.8777932749141173,1.0581918903395464,1,0,0,1,1,0,0,1,0,1,0,0,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,0,-0.7073594915983407,1,0,0.35191235411625243,-0.5140594117695659,0,0,0,1,0.3489023219391676,-0.12167991709335033,1,1,1,1,1,0,0,1,1,0,0,1,0,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0,0,0,0,-0.055833672077855064,1,0,-1.4744025490663168,-0.7370553179830374,0,0,1,3,-1.3067228275254006,-0.5885408235874482,1,0,0,0,1,0,0,0,1,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4827115340671475,-0.9968899979007819,1,1,0,0,-1.5997275993473095,0.4935159205508293,1,0,0,0,1,0,0,1,0,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1,0,1.369379058123207,1,1,1.3373579752147637,2.141288220492815,1,0,1,7,1.5526290561605771,-0.4819501592394984,0,1,4,1,1,0,0,1,1,1,0,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0,0,1,1,-1.318164947398796,0,0,-0.28954128794787104,-1.005779833710855,0,1,0,0,-1.9292174439074183,5.764780430405908,1,0,5,1,0,1,1,0,1,0,0,1,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
